   1.0000000e+00   1.0000000e+00  -6.0697989e+00
   2.0000000e+00   1.0000000e+00  -4.1093584e+00
   3.0000000e+00   1.0000000e+00  -9.8657666e-01
   4.0000000e+00   1.0000000e+00   1.6060743e+00
   5.0000000e+00   1.0000000e+00   2.2907435e+00
   6.0000000e+00   1.0000000e+00   7.5265389e+00
   1.0000000e+00   2.0000000e+00  -4.4611715e+00
   2.0000000e+00   2.0000000e+00  -3.9091601e+00
   3.0000000e+00   2.0000000e+00  -2.5435438e-01
   4.0000000e+00   2.0000000e+00   4.0659791e+00
   5.0000000e+00   2.0000000e+00   5.9109271e+00
   6.0000000e+00   2.0000000e+00   7.9510977e+00
   1.0000000e+00   3.0000000e+00  -4.9003726e+00
   2.0000000e+00   3.0000000e+00  -1.5629401e+00
   3.0000000e+00   3.0000000e+00   6.6602880e-01
   4.0000000e+00   3.0000000e+00   4.9460695e+00
   5.0000000e+00   3.0000000e+00   9.5906251e+00
   6.0000000e+00   3.0000000e+00   1.2636832e+01
   1.0000000e+00   4.0000000e+00  -3.7577427e+00
   2.0000000e+00   4.0000000e+00   2.6186124e+00
   3.0000000e+00   4.0000000e+00   4.0180916e+00
   4.0000000e+00   4.0000000e+00   7.0651679e+00
   5.0000000e+00   4.0000000e+00   9.2761318e+00
   6.0000000e+00   4.0000000e+00   1.4946568e+01
   1.0000000e+00   5.0000000e+00  -2.4093260e-02
   2.0000000e+00   5.0000000e+00   2.0645780e+00
   3.0000000e+00   5.0000000e+00   4.3629316e+00
   4.0000000e+00   5.0000000e+00   1.0791057e+01
   5.0000000e+00   5.0000000e+00   1.0294996e+01
   6.0000000e+00   5.0000000e+00   1.5002828e+01
   1.0000000e+00   6.0000000e+00   1.5365686e+00
   2.0000000e+00   6.0000000e+00   4.1083272e+00
   3.0000000e+00   6.0000000e+00   9.6552698e+00
   4.0000000e+00   6.0000000e+00   1.1118990e+01
   5.0000000e+00   6.0000000e+00   1.3857783e+01
   6.0000000e+00   6.0000000e+00   1.8763920e+01
